no.,stationid,start,id_start,end,id_end,pathkind,waykind,LocationHintStructuredHint,time,station_type
5,TaiwanStation_ZhongShanZhongshan,exit,TaiwanStation_ZhongShanZhongshan_6,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,between,ESCALATOR,,80,complex
5,TaiwanStation_ZhongShanZhongshan,exit,TaiwanStation_ZhongShanZhongshan_6,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,between,STAIRS,,80,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,between,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,between,ELEVATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,between,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,between,STAIRS,,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,between,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,between,ELEVATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,between,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,between,STAIRS,,30,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,between,ESCALATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_2,between,ESCALATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,between,ESCALATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,between,STAIRS,,40,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_2,between,ESCALATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_2,between,STAIRS,,40,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,from,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,from,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,from,ESCALATOR,PLATFORM_BACK,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,from,ESCALATOR,PLATFORM_FRONT,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,from,STAIRS,,30,complex
5,TaiwanStation_ZhongShanZhongshan,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,from,STAIRS,,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,from,STAIRS,PLATFORM_BACK,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,facility,TaiwanStation_ZhongShanZhongshan_TicketGate_B1_2,from,STAIRS,PLATFORM_FRONT,30,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,from,ELEVATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,from,ELEVATOR,,40,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,from,ELEVATOR,PLATFORM_MIDDLE,40,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,from,ELEVATOR,PLATFORM_MIDDLE,40,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,platform,Platform_Platform_TaiwanZhongShanZhongshan_Dsxyxtxl_1,from,WALKWAY,,10,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,platform,Platform_Platform_TaiwanZhongShanZhongshan_R_dSW,from,WALKWAY,,10,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Dsxyxtxl_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,from,WALKWAY,PLATFORM_FRONT,10,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_R_dSW,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_1,from,WALKWAY,PLATFORM_BACK,10,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_Dsxyxtxl_1,from,WALKWAY,,10,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_R_dSW,from,WALKWAY,,10,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Dsxyxtxl_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,from,WALKWAY,PLATFORM_MIDDLE,10,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_R_dSW,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_2,from,WALKWAY,PLATFORM_MIDDLE,10,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,platform,Platform_Platform_TaiwanZhongShanZhongshan_Dsxyxtxl_1,from,WALKWAY,,10,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,platform,Platform_Platform_TaiwanZhongShanZhongshan_R_dSW,from,WALKWAY,,10,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Dsxyxtxl_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,from,WALKWAY,PLATFORM_BACK,10,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_R_dSW,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B2_3,from,WALKWAY,PLATFORM_FRONT,10,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,from,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,from,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,from,ESCALATOR,PLATFORM_MIDDLE,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,from,ESCALATOR,PLATFORM_MIDDLE,30,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,from,STAIRS,,30,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,from,STAIRS,,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,from,STAIRS,PLATFORM_MIDDLE,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_1,from,STAIRS,PLATFORM_MIDDLE,30,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,from,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_2,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,from,ESCALATOR,,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_G_dE,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_2,from,ESCALATOR,PLATFORM_FRONT,30,complex
5,TaiwanStation_ZhongShanZhongshan,platform,Platform_Platform_TaiwanZhongShanZhongshan_Ssxdxsxl_1,waypoint,TaiwanStation_ZhongShanZhongshan_Concourse_B3_2,from,ESCALATOR,PLATFORM_BACK,30,complex
1,TaiwanStation_JingPingJingping,exit,TaiwanStation_JingPingJingping_1,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,between,ELEVATOR,,90,stacked
1,TaiwanStation_JingPingJingping,exit,TaiwanStation_JingPingJingping_1,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,between,ESCALATOR,,90,stacked
1,TaiwanStation_JingPingJingping,exit,TaiwanStation_JingPingJingping_1,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,between,STAIRS,,90,stacked
1,TaiwanStation_JingPingJingping,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,platform,Platform_Platform_TaiwanJingPingJingping_Y_dE,from,WALKWAY,,10,stacked
1,TaiwanStation_JingPingJingping,platform,Platform_Platform_TaiwanJingPingJingping_Y_dE,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,from,WALKWAY,PLATFORM_MIDDLE,10,stacked
1,TaiwanStation_JingPingJingping,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,platform,Platform_Platform_TaiwanJingPingJingping_TaipeiRapidTransit,from,ELEVATOR,,90,stacked
1,TaiwanStation_JingPingJingping,platform,Platform_Platform_TaiwanJingPingJingping_TaipeiRapidTransit,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,from,ELEVATOR,PLATFORM_MIDDLE,90,stacked
1,TaiwanStation_JingPingJingping,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,platform,Platform_Platform_TaiwanJingPingJingping_TaipeiRapidTransit,from,ESCALATOR,,60,stacked
1,TaiwanStation_JingPingJingping,platform,Platform_Platform_TaiwanJingPingJingping_TaipeiRapidTransit,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,from,ESCALATOR,PLATFORM_MIDDLE,60,stacked
1,TaiwanStation_JingPingJingping,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,platform,Platform_Platform_TaiwanJingPingJingping_TaipeiRapidTransit,from,STAIRS,,60,stacked
1,TaiwanStation_JingPingJingping,platform,Platform_Platform_TaiwanJingPingJingping_TaipeiRapidTransit,facility,TaiwanStation_JingPingJingping_TicketGate_4F_1,from,STAIRS,PLATFORM_MIDDLE,60,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,exit,TaiwanStation_XiuLangQiaoXiulangBridge_1,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,between,ESCALATOR,,60,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,exit,TaiwanStation_XiuLangQiaoXiulangBridge_1,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,between,STAIRS,,60,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,exit,TaiwanStation_XiuLangQiaoXiulangBridge_2,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,between,ELEVATOR,,60,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,exit,TaiwanStation_XiuLangQiaoXiulangBridge_2,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,between,STAIRS,,40,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_TaipeiRapidTransit,from,ELEVATOR,,90,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_Y_dS,from,ELEVATOR,,180,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_TaipeiRapidTransit,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,from,ELEVATOR,PLATFORM_MIDDLE,90,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_Y_dS,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,from,ELEVATOR,PLATFORM_MIDDLE,180,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_TaipeiRapidTransit,from,ESCALATOR,,120,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_Y_dS,from,ESCALATOR,,180,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_TaipeiRapidTransit,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,from,ESCALATOR,PLATFORM_MIDDLE,120,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_Y_dS,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,from,ESCALATOR,PLATFORM_MIDDLE,180,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_TaipeiRapidTransit,from,STAIRS,,90,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_Y_dS,from,STAIRS,,210,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_TaipeiRapidTransit,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,from,STAIRS,PLATFORM_BACK,90,stacked
2,TaiwanStation_XiuLangQiaoXiulangBridge,platform,Platform_Platform_TaiwanXiuLangQiaoXiulangBridge_Y_dS,facility,TaiwanStation_XiuLangQiaoXiulangBridge_TicketGate_2F_1,from,STAIRS,PLATFORM_FRONT,210,stacked
3,TaiwanStation_ShiSiZhangShisizhang,exit,TaiwanStation_ShiSiZhangShisizhang_1,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,between,ELEVATOR,,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,exit,TaiwanStation_ShiSiZhangShisizhang_1,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,between,ESCALATOR,,60,stacked
3,TaiwanStation_ShiSiZhangShisizhang,exit,TaiwanStation_ShiSiZhangShisizhang_1,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,between,STAIRS,,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_TaipeiRapidTransit,from,ELEVATOR,,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_Y_dE,from,ELEVATOR,,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_TaipeiRapidTransit,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,from,ELEVATOR,PLATFORM_BACK,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_Y_dE,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,from,ELEVATOR,PLATFORM_FRONT,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_TaipeiRapidTransit,from,ESCALATOR,,60,stacked
3,TaiwanStation_ShiSiZhangShisizhang,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_Y_dE,from,ESCALATOR,,60,stacked
3,TaiwanStation_ShiSiZhangShisizhang,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_TaipeiRapidTransit,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,from,ESCALATOR,PLATFORM_MIDDLE,60,stacked
3,TaiwanStation_ShiSiZhangShisizhang,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_Y_dE,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,from,ESCALATOR,PLATFORM_MIDDLE,60,stacked
3,TaiwanStation_ShiSiZhangShisizhang,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_TaipeiRapidTransit,from,STAIRS,,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_Y_dE,from,STAIRS,,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_TaipeiRapidTransit,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,from,STAIRS,PLATFORM_FRONT,90,stacked
3,TaiwanStation_ShiSiZhangShisizhang,platform,Platform_Platform_TaiwanShiSiZhangShisizhang_Y_dE,facility,TaiwanStation_ShiSiZhangShisizhang_TicketGate_2F_1,from,STAIRS,PLATFORM_BACK,90,stacked
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_1,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,between,STAIRS,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_2,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,between,ELEVATOR,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_2,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,between,ESCALATOR,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_2,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,between,STAIRS,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_3,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,between,ESCALATOR,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_3,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,between,STAIRS,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_4,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,between,ESCALATOR,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,exit,TaiwanStation_ShiZhengFuTaipeiCityHall_4,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,between,STAIRS,,90,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,from,ELEVATOR,,60,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,from,ELEVATOR,,60,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,from,ELEVATOR,PLATFORM_BACK,60,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,from,ELEVATOR,PLATFORM_FRONT,60,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,from,ESCALATOR,,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,from,ESCALATOR,,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,from,ESCALATOR,PLATFORM_BACK,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,from,ESCALATOR,PLATFORM_FRONT,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,from,STAIRS,,30,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,from,STAIRS,,30,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,from,STAIRS,PLATFORM_BACK,30,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_1,from,STAIRS,PLATFORM_FRONT,30,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,from,ESCALATOR,,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,from,ESCALATOR,,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,from,ESCALATOR,PLATFORM_FRONT,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,from,ESCALATOR,PLATFORM_BACK,40,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_TaipeiRapidTransit,from,STAIRS,,30,island
2,TaiwanStation_ShiZhengFuTaipeiCityHall,facility,TaiwanStation_ShiZhengFuTaipeiCityHall_TicketGate_Concourse_2,platform,Platform_Platform_TaiwanShiZhengFuTaipeiCityHall_B_dW,from,STAIRS,,30,island
